epoch_idx	nce_loss
1676	0.44551796
1677	0.499592
1678	0.42264366
1679	0.4535039
1680	0.49546131
1681	0.42739102
1682	0.45641053
1683	0.35396954
1684	0.4560084
1685	0.43451887
1686	0.41801012
1687	0.36925703
1688	0.42861933
1689	0.39853477
1690	0.4080021
1691	0.36246914
1692	0.41025093
1693	0.382755
1694	0.43011573
1695	0.40736693
1696	0.42481408
1697	0.39551756
1698	0.42476982
1699	0.4400214
1700	0.43451074
1701	0.49876037
1702	0.38253182
1703	0.49384722
1704	0.45835015
1705	0.40263933
1706	0.47141722
1707	0.3578073
1708	0.42397758
1709	0.39156538
1710	0.44236436
1711	0.41785023
1712	0.3420075
1713	0.39667562
1714	0.39981574
1715	0.42399564
1716	0.40350506
1717	0.4065583
1718	0.42238918
1719	0.47674873
1720	0.5758656
1721	0.4859702
1722	0.43857998
1723	0.4109675
1724	0.4340336
1725	0.38701808
1726	0.3989967
1727	0.4513222
1728	0.4678806
1729	0.4285386
1730	0.450543
1731	0.4126714
1732	0.45770818
1733	0.42047125
1734	0.402844
1735	0.36054724
1736	0.4163788
1737	0.38144815
1738	0.36602163
1739	0.39424527
1740	0.39136094
1741	0.3775367
1742	0.41834214
1743	0.422173
1744	0.38671416
1745	0.3948174
1746	0.38541538
1747	0.4101445
1748	0.36200932
1749	0.39776108
1750	0.40257818
1751	0.3932815
1752	0.42374918
1753	0.39193028
1754	0.35284504
1755	0.39572003
1756	0.387705
1757	0.45643952
1758	0.47008914
1759	0.47244728
1760	0.3733815
1761	0.39223954
1762	0.3920417
1763	0.4471904
1764	0.4131803
1765	0.44160014
1766	0.42897576
1767	0.45254102
1768	0.39145976
1769	0.39068505
1770	0.42497638
1771	0.45783135
1772	0.3876088
1773	0.3458083
1774	0.41870058
1775	0.39685056
1776	0.43804252
1777	0.37659657
1778	0.38387468
1779	0.37131712
1780	0.3585046
1781	0.37155962
1782	0.38820994
1783	0.39245448
1784	0.39849794
1785	0.4017967
1786	0.39366353
1787	0.38156828
1788	0.3847372
1789	0.4458432
1790	0.37579215
1791	0.34112912
1792	0.4574275
1793	0.37283996
1794	0.3974578
1795	0.4094876
1796	0.3805107
1797	0.42408356
1798	0.3618867
1799	0.38721794
1800	0.44314128
1801	0.43488616
1802	0.41419488
1803	0.38329205
1804	0.4173573
1805	0.41894552
1806	0.3772478
1807	0.4548701
1808	0.42042238
1809	0.41709343
1810	0.35462534
1811	0.4036504
1812	0.3585089
1813	0.38697353
1814	0.37632817
1815	0.37665287
1816	0.38571355
1817	0.3611752
1818	0.37559885
1819	0.34087202
1820	0.4019832
1821	0.36204192
1822	0.34625208
1823	0.38043988
1824	0.38180405
1825	0.40222535
1826	0.46555778
1827	0.5356529
1828	0.44776872
1829	0.44463542
1830	0.40841123
1831	0.4534307
1832	0.34373385
1833	0.4408302
1834	0.42663848
1835	0.35042235
1836	0.37548688
1837	0.45698917
1838	0.41211885
1839	0.402253
1840	0.43679076
1841	0.38980785
1842	0.37004134
1843	0.4084713
1844	0.33452
1845	0.39707023
1846	0.41927835
1847	0.3818534
1848	0.40114993
1849	0.37442383
1850	0.40299585
1851	0.41131797
1852	0.3549739
1853	0.3607656
1854	0.3905231
1855	0.40706986
1856	0.39767742
1857	0.38517746
1858	0.35957426
1859	0.40318444
1860	0.36468095
1861	0.44946077
1862	0.38065526
1863	0.4368378
1864	0.42036626
1865	0.35877532
1866	0.3458993
1867	0.389984
1868	0.4399056
1869	0.3736084
1870	0.4031914
1871	0.34674746
1872	0.39093733
1873	0.37292257
1874	0.3854306
1875	0.4141917
1876	0.386743
1877	0.37573415
1878	0.35363233
1879	0.40625885
1880	0.48861787
1881	0.41221344
1882	0.43233198
1883	0.43128777
1884	0.460704
1885	0.43159854
1886	0.3634023
1887	0.37124935
1888	0.4196858
1889	0.40938023
1890	0.36328351
1891	0.43568665
1892	0.4167374
1893	0.38009432
1894	0.4048654
1895	0.34766516
1896	0.41249594
1897	0.4066811
1898	0.38898796
1899	0.4113416
1900	0.3727452
1901	0.3382729
1902	0.40951955
1903	0.4405606
1904	0.42109028
1905	0.540677
1906	0.45005512
1907	0.49129105
1908	0.42082408
1909	0.39620945
1910	0.38187754
1911	0.4441879
1912	0.4077275
1913	0.43235457
1914	0.3679695
1915	0.40368003
1916	0.33618942
1917	0.41433018
1918	0.42152235
1919	0.3760756
1920	0.3451699
1921	0.39190575
1922	0.37114027
1923	0.35518402
1924	0.38465053
1925	0.3461737
1926	0.39427
1927	0.35917887
1928	0.3512544
1929	0.3827574
1930	0.38434485
1931	0.37874407
1932	0.39469978
1933	0.3522598
1934	0.36366084
1935	0.39032966
1936	0.38150615
1937	0.40109318
1938	0.4059148
1939	0.38505986
1940	0.41035855
1941	0.40621173
1942	0.41408136
1943	0.31091297
1944	0.38243186
1945	0.39177972
1946	0.3952633
1947	0.34693515
1948	0.3809264
1949	0.42286456
1950	0.35771716
1951	0.3400826
1952	0.37574688
1953	0.37151834
1954	0.36792845
1955	0.3482501
1956	0.33770826
1957	0.3918556
1958	0.37426373
1959	0.3622036
1960	0.33802575
1961	0.4212432
1962	0.38805696
1963	0.43374354
1964	0.34331578
1965	0.5034205
1966	0.37459275
1967	0.38008437
1968	0.36470085
1969	0.34485328
1970	0.3612512
1971	0.3615646
1972	0.35003594
1973	0.3489959
1974	0.36843827
1975	0.4102134
1976	0.426439
1977	0.43464497
1978	0.49266008
1979	0.41364357
1980	0.46642816
1981	0.4404411
1982	0.3675914
1983	0.37602493
1984	0.38527095
1985	0.40885448
1986	0.32908413
1987	0.34282547
1988	0.40686888
1989	0.41598132
1990	0.37676075
1991	0.4628232
1992	0.38120776
1993	0.4275171
1994	0.40846503
1995	0.36960623
1996	0.38557613
1997	0.35981548
1998	0.3620929
1999	0.3796814
2000	0.4618168
2001	0.36926523
2002	0.372728
2003	0.32970953
2004	0.3716207
2005	0.38375348
2006	0.37586957
2007	0.34373412
2008	0.3595971
2009	0.34400505
2010	0.35722554
2011	0.40443188
2012	0.45032838
2013	0.386921
2014	0.48759338
2015	0.50123304
2016	0.56945264
2017	0.43318573
2018	0.39221606
2019	0.45446253
2020	0.35290086
2021	0.37610525
2022	0.36929348
2023	0.36662927
2024	0.33861917
2025	0.39567024
2026	0.373448
2027	0.37506467
2028	0.36532587
2029	0.40687147
2030	0.3526078
2031	0.3995067
2032	0.43715745
2033	0.3521473
2034	0.3624695
2035	0.36006883
2036	0.34554237
2037	0.37784928
2038	0.37434694
2039	0.34735456
2040	0.3512379
2041	0.36670196
2042	0.3871904
2043	0.36745638
2044	0.3877374
2045	0.34472963
2046	0.3770865
2047	0.35103852
2048	0.3737647
2049	0.3871266
2050	0.4095519
2051	0.41468033
2052	0.43533164
2053	0.3787971
2054	0.39080626
2055	0.3889314
2056	0.43777698
2057	0.2986987
2058	0.35507712
2059	0.34975445
2060	0.31762716
2061	0.40958408
2062	0.38689077
2063	0.3834047
2064	0.384605
2065	0.4100756
2066	0.35527545
2067	0.36106807
2068	0.3661521
2069	0.32871962
2070	0.43456614
2071	0.32647756
2072	0.35289928
2073	0.3312921
2074	0.34993178
2075	0.34575814
2076	0.3168898
2077	0.37656754
2078	0.39367402
2079	0.37500203
2080	0.3923265
2081	0.36523136
2082	0.3372864
2083	0.3478106
2084	0.38879746
2085	0.35932413
2086	0.30679497
2087	0.3191524
2088	0.31579405
2089	0.31554523
2090	0.37929744
2091	0.34157282
2092	0.31496942
2093	0.36311138
2094	0.40121362
2095	0.33561656
2096	0.4281764
2097	0.3593915
2098	0.33105627
2099	0.35879913
2100	0.36129153
2101	0.36879474
2102	0.35757688
2103	0.31604382
2104	0.32972655
2105	0.43135813
2106	0.39363596
2107	0.3945112
2108	0.4251483
2109	0.60017467
2110	0.5827577
2111	0.6294967
2112	0.44558698
2113	0.520118
2114	0.42974016
2115	0.48564848
2116	0.45533374
2117	0.40198162
2118	0.33451673
2119	0.35979387
2120	0.48021773
2121	0.34603137
2122	0.36348125
2123	0.29856554
2124	0.35977834
2125	0.3243398
2126	0.39084542
2127	0.3676238
2128	0.35698718
2129	0.34345147
2130	0.33180097
2131	0.36249718
2132	0.31294742
2133	0.32264817
2134	0.36854124
2135	0.34093267
2136	0.36457238
2137	0.3211368
2138	0.38057402
2139	0.36747503
2140	0.3699122
2141	0.31621
2142	0.35018393
2143	0.33091938
2144	0.35897753
2145	0.38250697
2146	0.34022447
2147	0.37778094
2148	0.34063545
2149	0.37219813
2150	0.38050538
2151	0.35760102
2152	0.36367285
2153	0.3288592
2154	0.37185338
2155	0.38410336
2156	0.3368426
2157	0.37741855
2158	0.36008963
2159	0.33953568
2160	0.34349447
2161	0.32600528
2162	0.3965055
2163	0.30042827
2164	0.35482532
2165	0.32492453
2166	0.36985615
2167	0.37190658
2168	0.35560971
2169	0.345231
2170	0.3410754
2171	0.31550863
2172	0.3599901
2173	0.42278254
2174	0.39567232
2175	0.2999984
2176	0.32515982
2177	0.34311593
2178	0.33967036
2179	0.3131183
2180	0.35700357
2181	0.31582135
2182	0.35504213
2183	0.4046934
2184	0.3686109
2185	0.37158188
2186	0.31132346
2187	0.36639932
2188	0.3250553
2189	0.373144
2190	0.35265023
2191	0.3422325
2192	0.35540485
2193	0.32458818
2194	0.32715723
2195	0.3628024
2196	0.3532232
2197	0.32916787
2198	0.34656855
2199	0.39548558
2200	0.36408582
2201	0.35009778
2202	0.3444956
2203	0.34227693
2204	0.32548863
2205	0.34720966
2206	0.35279405
2207	0.3938347
2208	0.36948565
2209	0.3145612
2210	0.36710793
2211	0.35207874
2212	0.45510963
2213	0.39185297
2214	0.30194342
2215	0.38180572
2216	0.3056832
2217	0.31234044
2218	0.37479722
2219	0.36572692
2220	0.3703621
2221	0.35022026
2222	0.36436388
2223	0.31322333
2224	0.32071516
2225	0.3346083
2226	0.36097753
2227	0.3414186
2228	0.34284365
2229	0.3529118
2230	0.38249233
2231	0.3628475
2232	0.3347408
2233	0.34948015
2234	0.31642702
2235	0.31583384
2236	0.34976545
2237	0.3683332
2238	0.38210994
2239	0.42160976
2240	0.33559418
2241	0.35136744
2242	0.36689788
2243	0.4010221
2244	0.3585424
2245	0.38174927
2246	0.38908762
2247	0.3752839
2248	0.35702768
2249	0.3582681
2250	0.33919436
2251	0.32761705
2252	0.3508431
2253	0.32618538
2254	0.31984103
2255	0.36031538
2256	0.32120782
2257	0.32534567
2258	0.3615939
2259	0.37020952
2260	0.40409273
2261	0.32541877
2262	0.35060295
2263	0.45089516
2264	0.35519382
2265	0.3538803
2266	0.35307565
2267	0.34334815
2268	0.38301447
2269	0.33245483
2270	0.33414823
2271	0.34366643
2272	0.35946158
2273	0.35148734
2274	0.3083068
2275	0.33049378
2276	0.3556363
2277	0.35724857
2278	0.32954675
2279	0.31975958
2280	0.30156848
2281	0.29678866
2282	0.3402601
2283	0.39967954
2284	0.34075323
2285	0.28104234
2286	0.3189359
2287	0.30808514
2288	0.30998898
2289	0.32488063
2290	0.34334463
2291	0.33601505
2292	0.35191867
2293	0.35498375
2294	0.2973024
2295	0.34993255
2296	0.37046245
2297	0.38065588
2298	0.35789388
2299	0.33189183
2300	0.43218327
2301	0.41270527
2302	0.3940366
2303	0.33274665
2304	0.35849407
2305	0.3382898
2306	0.32738912
2307	0.33338076
2308	0.32491782
2309	0.315397
2310	0.3411257
2311	0.34426805
2312	0.33286518
2313	0.3205729
2314	0.3995309
2315	0.3094058
2316	0.3665668
2317	0.35936883
2318	0.30848533
2319	0.3083706
2320	0.30361208
2321	0.33036673
2322	0.43202928
2323	0.323857
2324	0.3591649
2325	0.3368552
2326	0.35321438
2327	0.3491337
2328	0.32337272
2329	0.3286321
2330	0.34759262
2331	0.35338318
2332	0.3301186
2333	0.31749195
2334	0.3512922
2335	0.3672239
2336	0.34584507
2337	0.34232572
2338	0.36113867
2339	0.31680727
2340	0.33760008
2341	0.38169354
2342	0.35883662
2343	0.34003767
2344	0.34417054
2345	0.32455513
2346	0.32329628
2347	0.35990742
2348	0.34097895
2349	0.34317973
2350	0.35993892
2351	0.34423745
2352	0.31406137
2353	0.32400328
2354	0.34900317
2355	0.30612776
2356	0.3209887
2357	0.33492547
2358	0.33844006
2359	0.3317909
2360	0.36167386
2361	0.3624755
2362	0.34817934
2363	0.36490616
2364	0.35283583
2365	0.36352545
2366	0.32837436
2367	0.34083924
2368	0.33821967
2369	0.4330986
2370	0.40272623
2371	0.37259835
2372	0.32005665
2373	0.41576812
2374	0.3533439
2375	0.33013332
2376	0.33307886
2377	0.31810936
2378	0.36556002
2379	0.32282877
2380	0.30555135
2381	0.35497397
2382	0.2892948
2383	0.31001595
2384	0.3078241
2385	0.2940796
2386	0.28902087
2387	0.31449488
2388	0.31079018
2389	0.31580147
2390	0.3105703
2391	0.34823912
2392	0.35525215
2393	0.33689106
2394	0.3171971
2395	0.29928306
2396	0.3413396
2397	0.342888
2398	0.32620236
2399	0.3008578
2400	0.30839524
2401	0.32571724
2402	0.29388815
2403	0.30566666
2404	0.30734125
2405	0.29082376
2406	0.33067638
2407	0.31878912
2408	0.3423699
2409	0.3750292
2410	0.29771405
2411	0.29669672
2412	0.30934483
2413	0.33945274
2414	0.3460331
2415	0.38781407
2416	0.31895068
2417	0.3424731
2418	0.30413267
2419	0.33253634
2420	0.32250243
2421	0.32385847
2422	0.36647862
2423	0.33759165
2424	0.35145506
2425	0.37372535
2426	0.32957393
2427	0.33622968
2428	0.334271
2429	0.34596494
2430	0.3283653
2431	0.34973553
2432	0.32403624
2433	0.3442297
2434	0.29088452
2435	0.3267666
2436	0.32152462
2437	0.29946348
2438	0.37874243
2439	0.34092414
2440	0.37092215
2441	0.4101561
2442	0.30862328
2443	0.35668084
2444	0.39277342
2445	0.33757576
2446	0.34266102
2447	0.4007576
2448	0.3214399
2449	0.3521001
2450	0.275365
2451	0.3151624
2452	0.33975685
2453	0.2948761
2454	0.30368307
2455	0.35445067
2456	0.31341356
2457	0.31918722
2458	0.31385088
2459	0.33513662
2460	0.28934956
2461	0.33848232
2462	0.3023349
2463	0.36409414
2464	0.30199262
2465	0.31518376
2466	0.3412701
2467	0.32964087
2468	0.3482526
2469	0.33721545
2470	0.34995607
2471	0.3444145
2472	0.2911838
2473	0.42170608
2474	0.34698915
2475	0.33040226
2476	0.30926642
2477	0.3288013
2478	0.32977962
2479	0.2857409
2480	0.36412075
2481	0.30700383
2482	0.35338795
2483	0.33216444
2484	0.31510618
2485	0.3007865
2486	0.33887365
2487	0.3342404
2488	0.30964443
2489	0.2803141
2490	0.37097624
2491	0.31702855
2492	0.3281436
2493	0.3255139
2494	0.30656052
2495	0.3264887
2496	0.33420387
2497	0.2886726
2498	0.34136915
2499	0.25262234
2500	0.32120925
2501	0.34507495
2502	0.36309192
2503	0.2958732
2504	0.3579526
2505	0.38431594
2506	0.366626
2507	0.2993793
2508	0.32140416
2509	0.32944214
2510	0.329004
2511	0.33036512
2512	0.3238605
2513	0.31665727
2514	0.37019423
2515	0.36295292
2516	0.41779026
2517	0.39769867
2518	0.39740625
2519	0.42320064
2520	0.6133303
2521	0.34324834
2522	0.3765733
2523	0.32820466
2524	0.31293017
2525	0.3101932
2526	0.261829
2527	0.31026775
2528	0.35263756
2529	0.30841926
2530	0.31810996
2531	0.294678
2532	0.2828446
2533	0.2979053
2534	0.34003836
2535	0.29213545
2536	0.33801314
2537	0.34028766
2538	0.3479761
2539	0.30302677
2540	0.28287998
2541	0.35078314
2542	0.33132273
2543	0.29632032
2544	0.35109836
2545	0.32050365
2546	0.31819776
2547	0.31604767
2548	0.314816
2549	0.31925943
2550	0.37243122
2551	0.31201425
2552	0.3249142
2553	0.27574274
2554	0.33480838
2555	0.33718064
2556	0.30897173
2557	0.36111626
2558	0.3063092
2559	0.29769972
2560	0.32867962
2561	0.3078391
2562	0.35542643
2563	0.44206172
2564	0.40968436
2565	0.29718316
2566	0.3759218
2567	0.32463357
2568	0.29538232
2569	0.2918392
2570	0.28700948
2571	0.31532997
2572	0.27911434
2573	0.29456064
2574	0.33515856
2575	0.27274814
2576	0.29188716
2577	0.30872923
2578	0.29515395
2579	0.34665918
2580	0.31053594
2581	0.29698703
2582	0.3087799
2583	0.31837767
2584	0.2987673
2585	0.28937945
2586	0.3298856
2587	0.30614892
2588	0.3676125
2589	0.30121624
2590	0.3211451
2591	0.302491
2592	0.3201969
2593	0.29083684
2594	0.33702308
2595	0.2854623
2596	0.29047224
2597	0.26829964
2598	0.30679208
2599	0.36489126
2600	0.31795412
2601	0.29968077
2602	0.31332526
2603	0.31157282
2604	0.35035044
2605	0.32277858
2606	0.29231945
2607	0.27829197
2608	0.29419926
2609	0.32784793
2610	0.27459228
2611	0.29247278
2612	0.28256845
2613	0.29963928
2614	0.3061235
2615	0.3270048
2616	0.32027376
2617	0.32799816
2618	0.2984689
2619	0.37596253
2620	0.30420277
2621	0.37534952
2622	0.3216113
2623	0.31250593
2624	0.36650005
2625	0.38761997
2626	0.3220103
2627	0.3465007
2628	0.29945865
2629	0.28449452
2630	0.3282097
2631	0.2819445
2632	0.33443165
2633	0.31716394
2634	0.27984565
2635	0.2631106
2636	0.2824404
2637	0.31438458
2638	0.30277908
2639	0.2982877
2640	0.30580103
2641	0.30067307
2642	0.36368576
2643	0.2983814
2644	0.287843
2645	0.34762165
2646	0.32820225
2647	0.30914798
2648	0.28462005
2649	0.30530113
2650	0.2802478
2651	0.30973962
2652	0.2839192
2653	0.33435613
2654	0.34827852
2655	0.31450874
2656	0.29642448
2657	0.28158465
2658	0.26634142
2659	0.3327109
2660	0.276655
2661	0.33108506
2662	0.28608328
2663	0.34090775
2664	0.30280063
2665	0.30389827
2666	0.3333691
2667	0.3563359
2668	0.35649902
2669	0.3153451
2670	0.27673274
2671	0.26097676
2672	0.27143076
2673	0.31555182
2674	0.3266703
2675	0.32043186
2676	0.29418862
2677	0.29357713
2678	0.32301047
2679	0.3460579
2680	0.31639388
2681	0.33728573
2682	0.33691293
2683	0.32649085
2684	0.2853761
2685	0.24670564
2686	0.3383691
2687	0.2902778
2688	0.31206414
2689	0.30600888
2690	0.29533347
2691	0.28959215
2692	0.33423498
2693	0.28066343
2694	0.2847433
2695	0.29608753
2696	0.2758981
2697	0.31536722
2698	0.33932856
2699	0.34235108
2700	0.2810908
2701	0.29659548
2702	0.27982768
2703	0.34544727
2704	0.29229534
2705	0.27308023
2706	0.33475414
2707	0.32624722
2708	0.31540808
2709	0.2699738
2710	0.28602198
2711	0.31118774
2712	0.34793887
2713	0.32579273
2714	0.37813553
2715	0.2718194
2716	0.32777315
2717	0.3255655
2718	0.32019287
2719	0.25100562
2720	0.25878808
2721	0.2697994
2722	0.2736293
2723	0.30652693
2724	0.30655453
2725	0.35833624
2726	0.45932907
2727	0.35062283
2728	0.31929314
2729	0.34419188
2730	0.33845574
2731	0.34285882
2732	0.28194925
2733	0.305809
2734	0.30443314
2735	0.28307799
2736	0.29030755
2737	0.28261167
2738	0.2724031
2739	0.2887099
2740	0.35412556
2741	0.28536522
2742	0.3040567
2743	0.28325346
2744	0.3344062
2745	0.3111312
2746	0.2905862
2747	0.30982235
2748	0.29172516
2749	0.28109214
2750	0.29330897
2751	0.3011823
2752	0.28795516
2753	0.32535303
2754	0.33580205
2755	0.3127938
2756	0.26201946
2757	0.26305214
2758	0.30911332
2759	0.2591445
2760	0.30568945
2761	0.25830242
2762	0.31713676
2763	0.33240932
2764	0.3428662
2765	0.3703057
2766	0.34601042
2767	0.3010812
2768	0.3234247
2769	0.3482187
2770	0.30032736
2771	0.3330243
2772	0.32322964
2773	0.27615613
2774	0.25972402
2775	0.30869538
2776	0.256926
2777	0.31823257
2778	0.27338725
2779	0.2634431
2780	0.3244685
2781	0.26597065
2782	0.28283507
2783	0.27961785
2784	0.32874793
2785	0.26232564
2786	0.2704927
2787	0.25042537
2788	0.2847895
2789	0.27015266
2790	0.2820257
2791	0.33888468
2792	0.2590963
2793	0.28277615
2794	0.2424411
2795	0.29019234
2796	0.3189503
2797	0.28207505
2798	0.25157988
2799	0.31175217
2800	0.25417465
2801	0.28412816
2802	0.29362005
2803	0.33989286
2804	0.2676097
2805	0.29091948
2806	0.3067134
2807	0.3252645
2808	0.29860216
2809	0.3337093
2810	0.35710284
2811	0.34769872
2812	0.27088255
2813	0.23561844
2814	0.2571221
2815	0.26270187
2816	0.27104974
2817	0.26415592
2818	0.27800238
2819	0.31403634
2820	0.29923198
2821	0.29156867
2822	0.31928092
2823	0.29371053
2824	0.26548412
2825	0.29048422
2826	0.28513658
2827	0.25057432
2828	0.27693385
2829	0.24702594
2830	0.3136002
2831	0.28000233
2832	0.31973484
2833	0.29086122
2834	0.28526327
2835	0.29196325
2836	0.2611991
2837	0.24486367
2838	0.27452382
2839	0.31173393
2840	0.33385646
2841	0.29858664
2842	0.2910067
2843	0.3387376
2844	0.38339457
2845	1.0909312
2846	0.51066935
2847	0.4930981
2848	0.3680329
2849	0.35399133
2850	0.31192657
2851	0.29794404
2852	0.33559448
2853	0.35571286
2854	0.27380645
2855	0.2781986
2856	0.29311627
2857	0.2908536
2858	0.3110805
2859	0.2562157
2860	0.30445144
2861	0.24481559
2862	0.2705946
2863	0.28942215
2864	0.2927429
2865	0.3013913
2866	0.31240308
2867	0.2733862
2868	0.2527308
2869	0.28421167
2870	0.26435056
2871	0.25943515
2872	0.29358226
2873	0.3454787
2874	0.2667086
2875	0.26651013
2876	0.28733808
2877	0.30915213
2878	0.24056634
2879	0.27565563
2880	0.28004825
2881	0.2851118
2882	0.27002174
2883	0.2724803
2884	0.30559176
2885	0.26656437
2886	0.2753644
2887	0.28589877
2888	0.29183206
2889	0.32485592
2890	0.24257241
2891	0.32158333
2892	0.27190372
2893	0.24946274
2894	0.30227995
2895	0.2730356
2896	0.2171232
2897	0.26106972
2898	0.30731958
2899	0.26561627
2900	0.29286483
2901	0.30426857
2902	0.30096698
2903	0.28054786
2904	0.25483066
2905	0.28366274
2906	0.26519698
2907	0.29899275
2908	0.25998628
2909	0.28219882
2910	0.27639472
2911	0.30530065
2912	0.258069
2913	0.26652527
2914	0.30266315
2915	0.33340135
2916	0.28473356
2917	0.2915197
2918	0.2990748
2919	0.27900755
2920	0.26303524
2921	0.26037115
2922	0.26283255
2923	0.27904084
2924	0.29588458
2925	0.34512836
2926	0.23789504
2927	0.28576747
2928	0.2633122
2929	0.34102017
2930	0.3321209
2931	0.32151255
2932	0.26747066
2933	0.38510588
2934	0.3213142
2935	0.32311675
2936	0.28041458
2937	0.27121922
2938	0.27721903
2939	0.26864654
2940	0.26385272
2941	0.2772663
2942	0.2944192
2943	0.29114902
2944	0.30505836
2945	0.26547873
2946	0.286613
2947	0.31386846
2948	0.28395164
2949	0.30552083
2950	0.29108626
2951	0.25999692
2952	0.24867775
2953	0.2610571
2954	0.30616954
2955	0.22368336
2956	0.27168748
2957	0.2601375
2958	0.2995545
2959	0.23582675
2960	0.26634848
2961	0.29039428
2962	0.29879314
2963	0.29677498
2964	0.25351185
2965	0.26794383
2966	0.33881944
2967	0.3050193
2968	0.2837215
2969	0.24066941
2970	0.2816439
2971	0.26958293
2972	0.2563465
2973	0.29254162
2974	0.24522752
2975	0.2782066
2976	0.28024814
2977	0.26459694
2978	0.25341097
2979	0.28506544
2980	0.28132558
2981	0.32334402
2982	0.26955774
2983	0.2954672
2984	0.26478788
2985	0.2552808
2986	0.31231976
2987	0.29702595
2988	0.30514517
2989	0.27702922
2990	0.27731422
2991	0.29527137
2992	0.2705504
2993	0.3285983
2994	0.525267
2995	0.50123596
2996	0.36496323
2997	0.40710035
2998	0.35353595
2999	0.33785644
3000	0.28536698
3001	0.288889
3002	0.3541368
3003	0.27621642
3004	0.31349838
3005	0.29126933
3006	0.25084183
3007	0.26474386
3008	0.2741554
3009	0.25469875
3010	0.25477484
3011	0.2513699
3012	0.27780384
3013	0.2746476
3014	0.24067396
3015	0.30715817
3016	0.26251248
3017	0.31490833
3018	0.29379532
3019	0.2535898
3020	0.2758652
3021	0.25678495
3022	0.2754836
3023	0.26214305
3024	0.25741887
3025	0.29686818
3026	0.28977585
3027	0.25930813
3028	0.27208522
3029	0.2976516
3030	0.31008437
3031	0.28355974
3032	0.35182285
3033	0.27744374
3034	0.3066138
3035	0.2829637
3036	0.33320427
3037	0.34019774
3038	0.26828855
3039	0.28498873
3040	0.2971566
3041	0.27968135
3042	0.2596532
3043	0.26892728
3044	0.2909075
3045	0.2567422
3046	0.30818778
3047	0.2423223
3048	0.24951372
3049	0.25698155
3050	0.21675229
3051	0.2556707
3052	0.24434495
3053	0.2789707
3054	0.24840935
3055	0.26070824
3056	0.2973359
3057	0.29384416
3058	0.2690795
3059	0.27622524
3060	0.27688426
3061	0.2601792
3062	0.2857
3063	0.27124178
3064	0.31484884
3065	0.24010757
3066	0.27553338
3067	0.26272422
3068	0.34888923
3069	0.33045867
3070	0.26548362
3071	0.2557662
3072	0.24714354
3073	0.27431944
3074	0.26989505
3075	0.27201194
3076	0.24843739
3077	0.27099174
3078	0.30972484
3079	0.29968363
3080	0.27174923
3081	0.26608813
3082	0.28110573
3083	0.26692742
3084	0.28350043
3085	0.26688808
3086	0.24159394
3087	0.28384972
3088	0.28409564
3089	0.2860098
3090	0.27028447
3091	0.24362081
3092	0.2524663
3093	0.27439612
3094	0.31766737
3095	0.3187574
3096	0.26289245
3097	0.2403139
3098	0.2570007
3099	0.29625326
3100	0.33236635
3101	0.30243504
3102	0.27679744
3103	0.29215065
3104	0.28976494
3105	0.26208135
3106	0.2840789
3107	0.30843496
3108	0.24267484
3109	0.24611646
3110	0.26560214
3111	0.25311324
3112	0.27540824
3113	0.25805542
3114	0.24766864
3115	0.2491676
3116	0.29900602
3117	0.28715742
3118	0.29041153
3119	0.29440358
3120	0.26485184
3121	0.2588472
3122	0.28019258
3123	0.27494946
3124	0.2639655
3125	0.2776659
3126	0.28998053
3127	0.297269
3128	0.32763258
3129	0.28111827
3130	0.2812614
3131	0.2535874
3132	0.2737382
3133	0.23614384
3134	0.24169882
3135	0.252532
3136	0.27591407
3137	0.24831262
3138	0.2819474
3139	0.35643685
3140	0.27406418
3141	0.24259701
3142	0.24492052
3143	0.23918724
3144	0.24144691
3145	0.3050523
3146	0.27122453
3147	0.2691565
3148	0.2616432
3149	0.26723322
3150	0.29411688
3151	0.25839165
3152	0.24837476
3153	0.26050615
3154	0.2822922
3155	0.24364859
3156	0.30947977
3157	0.2274719
3158	0.234969
3159	0.23784406
3160	0.24476124
3161	0.27306935
3162	0.25249472
3163	0.26155078
3164	0.22720462
3165	0.2565289
3166	0.3098358
3167	0.28613216
3168	0.27786785
3169	0.25243825
3170	0.27452192
3171	0.31650603
3172	0.24992198
3173	0.22489873
3174	0.24349746
3175	0.25151128
3176	0.24987537
3177	0.26241872
3178	0.260201
3179	0.24994048
3180	0.25766173
3181	0.30483726
3182	0.29809374
3183	0.2636535
3184	0.2803144
3185	0.28580216
3186	0.3072716
3187	0.28238922
3188	0.2848248
3189	0.22991326
3190	0.32882622
3191	0.31240612
3192	0.29040363
3193	0.32896754
3194	0.2749596
3195	0.2647507
3196	0.2775853
3197	0.23639528
3198	0.2685587
3199	0.27766985
3200	0.25323018
